,churn
75629,0
31399,0
80881,0
33075,1
60833,0
20957,1
23628,0
4234,1
77919,1
37932,0
12831,1
6662,0
92879,0
9667,0
23544,0
10163,0
80996,1
72517,1
49631,1
94649,1
82034,1
32364,0
92401,0
73318,1
4181,1
66105,0
59679,1
12709,0
78999,0
20209,1
62245,1
44850,0
81662,0
28772,1
36115,0
7804,1
69856,1
96098,1
20822,0
25443,0
32662,0
85124,0
18142,0
3798,0
5293,1
71335,1
60207,1
50498,0
10374,1
69251,1
80925,0
64674,1
24016,0
84926,0
54631,1
14822,1
39545,1
95541,0
71956,0
10884,0
80826,1
57862,0
57501,1
55358,0
51185,1
93709,1
55552,1
12099,0
38459,1
85304,0
69502,0
74720,0
95000,1
47822,1
2995,0
66524,1
49238,1
4989,1
90734,0
22616,1
27152,0
6509,0
43605,1
18573,1
55029,0
95932,1
38085,1
4442,1
33310,0
94330,1
50900,1
5780,0
51317,0
81877,0
56664,1
21009,1
71042,0
42524,1
33593,0
69355,1
49099,1
91157,0
21356,0
624,1
88994,1
30947,0
46940,1
2043,0
34096,1
42415,0
50833,1
68923,0
75802,0
20940,0
87557,0
40553,1
69257,1
33761,1
4901,1
68754,0
53311,0
3169,1
34377,1
83394,0
11648,1
17883,0
24577,0
20554,1
97003,0
33058,1
74362,0
3615,1
26376,1
34391,1
55447,0
5926,0
22702,0
73337,0
95170,0
37374,0
78307,1
15228,1
53622,1
25644,0
10328,0
38204,1
48878,1
72508,0
79017,0
29091,1
97067,0
2730,1
68990,1
96073,0
7876,0
55388,1
24194,0
91905,0
66106,1
97869,0
26384,1
43098,0
34244,1
33784,1
36333,1
20534,1
21758,1
45608,1
75342,1
67138,1
28341,1
93978,0
94749,0
98078,1
98251,1
37174,0
35195,1
880,1
49389,0
76780,1
56273,0
21913,1
9662,1
13761,0
76034,0
67621,1
25906,1
84268,1
19555,1
7036,0
23374,1
63655,0
57436,0
95232,1
64468,1
99668,1
60882,1
54233,0
51285,0
89607,0
45579,0
31233,0
44298,0
44749,1
54453,0
29455,1
6687,0
99342,1
81772,1
34264,1
14315,1
97581,1
60977,1
47606,1
29063,0
22612,1
29248,1
26563,1
20880,0
53264,0
12292,1
97028,0
32897,0
78264,0
60967,0
91395,1
31405,0
76124,1
34904,0
93883,0
34247,1
47987,1
12215,0
55137,0
16293,1
49491,0
12165,1
27689,1
54412,0
22400,0
30424,0
17431,1
84180,1
55771,0
45868,0
11620,1
57432,1
23883,0
52876,1
44002,0
92242,0
66776,0
50696,0
149,0
72419,1
30454,1
13404,0
64696,1
42632,0
2886,0
41050,0
88955,1
70684,0
94380,1
79573,0
71140,0
85697,0
27321,0
22790,0
15928,0
70102,1
68148,1
30802,1
53370,0
29944,0
2311,0
63757,0
9808,0
92312,1
81100,0
97855,0
10307,1
42720,1
8254,1
13483,0
6475,0
53499,1
11649,0
10103,0
19751,1
32696,1
35704,0
35308,1
63116,1
66834,1
33704,1
27075,0
94797,1
47173,1
14913,0
39931,1
68868,0
1223,0
56132,1
23670,1
1602,0
81910,0
65486,0
20499,0
82617,1
68760,1
96704,0
50885,1
41006,1
90955,1
67953,1
45839,1
60689,1
47649,1
25442,1
95327,0
79434,1
52320,1
61708,0
85221,0
92445,0
85701,1
98485,1
56635,1
93203,1
57332,1
67370,0
49904,0
4140,1
76602,1
72018,0
67513,0
30643,1
6288,1
49066,1
57386,1
84091,0
97735,0
20770,0
910,0
54790,1
83515,0
24617,1
28261,1
48945,0
15472,1
1428,1
97479,0
93887,0
13259,1
3089,0
55335,0
16948,1
98241,0
94810,0
97186,1
22763,1
27481,1
29959,0
54861,1
66587,0
81912,0
26148,1
1480,1
86322,0
14600,0
64743,1
20064,0
69409,1
65231,1
52405,1
82460,1
98317,0
41198,0
32391,1
48209,1
48865,1
31593,0
46970,0
95390,0
31868,0
95207,0
59800,0
38842,0
31681,0
94371,1
57165,1
89556,1
22124,0
76907,0
62983,1
97774,0
17657,1
76612,0
28714,1
32496,1
57070,1
91306,1
37365,0
15798,1
70296,0
79914,0
83014,1
7064,0
38557,0
48462,1
96733,1
59401,0
82313,1
44445,0
87313,1
39270,1
64687,0
3468,0
82638,1
46957,0
34382,1
47869,1
45396,1
86666,0
73704,1
14755,1
68454,1
56554,1
31773,1
78859,1
81692,1
4200,0
75188,0
85863,1
16978,1
38281,1
57839,0
42993,1
97489,0
94667,0
89313,1
71508,1
76976,0
33043,0
64513,1
47412,1
79492,0
35854,0
89053,1
34078,1
29994,1
74890,1
7006,0
76609,1
7769,1
60885,1
11121,1
1677,1
11557,0
85392,1
57219,1
87208,1
81983,0
42341,0
15663,0
10646,0
81440,1
16633,0
57186,1
40498,1
9772,0
58703,0
49031,0
20778,1
63883,0
808,1
50106,1
71530,1
54697,0
237,0
90522,0
43844,0
66493,0
49029,1
24064,0
1634,1
70058,0
99242,1
22730,1
30581,0
84020,1
1789,1
63804,1
17357,0
26821,0
778,1
50457,1
69509,1
88133,1
28106,1
18970,0
18477,1
13800,1
37329,1
98881,1
87051,0
53650,0
70464,1
21373,1
62656,0
41723,1
70747,1
89037,0
13543,1
4048,1
89499,1
19866,1
46610,0
70717,0
49847,1
87811,1
61410,1
1552,0
72793,1
32492,1
47592,0
57408,0
57379,1
66160,1
78069,0
21297,0
74963,0
27561,0
80346,0
46270,0
92743,1
65400,0
85501,0
67603,1
25766,0
24032,0
60888,1
40670,0
80139,0
88247,0
83851,1
37047,0
27246,0
68199,1
51827,0
78032,0
28019,1
38541,1
85317,0
67896,0
18898,0
67037,0
12884,0
37623,0
28305,0
91742,0
65531,0
88784,0
60272,1
37569,1
8123,0
77144,0
89844,1
53577,0
41218,1
24922,1
49569,1
6507,0
90266,0
68499,0
58266,0
45428,0
91876,0
6531,1
24493,1
52594,0
67324,1
14556,1
7910,1
69442,1
21314,0
17216,1
7227,0
66332,0
54058,1
75129,1
41849,1
43542,1
61333,1
18394,0
31499,1
14895,0
59183,0
62053,0
14581,1
86290,1
96861,1
18253,1
53857,1
91236,1
87979,0
37340,0
92814,0
64661,0
45990,0
26181,1
77220,1
16632,1
53982,1
10202,0
89647,1
48207,1
89945,1
96370,0
1044,1
61151,0
62395,1
47919,0
84978,1
53043,0
25500,1
43940,1
57938,0
70276,0
23009,0
50141,1
10345,1
57871,1
1211,0
69435,0
87599,1
71159,1
86803,1
16357,1
44414,0
54918,0
19776,0
66078,0
47250,0
14350,0
84014,1
7410,1
98408,0
94787,0
86229,0
48959,0
68049,0
1264,0
29980,0
907,1
76794,1
98902,1
87342,0
14753,1
88465,1
92607,1
32255,1
78093,1
75789,1
98025,0
90498,1
77262,1
38374,1
81447,0
7347,0
31160,0
20606,0
200,1
62524,1
19708,1
87119,0
50949,0
61370,0
11034,1
98787,0
2715,0
45794,1
3799,0
66843,1
71044,1
68826,1
8655,1
62999,0
1571,1
35789,0
5600,1
80488,0
62075,1
46120,0
15480,1
45550,1
60228,1
16677,0
23430,0
92363,1
88209,0
42106,1
2972,1
42700,1
17533,0
42179,0
36890,0
91016,1
64777,1
12850,1
49365,0
87258,0
14916,1
28352,1
78677,1
73474,0
23827,1
72257,1
36136,1
73223,0
2475,1
91762,0
5079,1
5524,0
27612,0
55940,1
38496,0
29835,1
43595,1
6066,0
85704,0
3124,0
76552,1
12603,1
19930,1
35324,1
24710,1
46925,1
64584,1
6931,0
69453,0
47360,1
85330,1
56948,1
20053,1
23783,0
9386,0
15394,0
77272,1
76734,1
28515,1
21299,1
65998,1
92406,0
33468,1
26684,1
97656,1
59072,1
51702,1
70692,0
635,0
82112,1
64893,1
84808,0
51198,0
62948,0
58087,1
84153,1
62343,0
45013,1
63563,1
62038,1
50391,0
37789,1
76919,1
70384,0
73103,0
30838,0
58325,0
62214,0
66032,1
18007,0
5718,0
51102,0
90783,1
74940,0
74164,0
84440,1
42784,1
41284,0
63155,0
22595,1
14091,1
87953,0
94462,1
13893,1
63917,1
6282,0
66193,0
27785,0
26758,1
99955,0
61566,1
82024,1
83889,0
96833,0
59256,0
50073,0
1020,1
5674,1
50243,1
95817,1
94607,0
52257,0
18854,0
66718,1
3863,1
43613,0
44492,1
70862,1
87253,0
66637,1
9938,0
73371,1
76605,0
72081,1
62005,1
39994,1
65088,1
1912,0
32925,1
65759,1
7084,0
54335,0
70369,1
45790,1
24693,1
77380,0
94243,0
5072,0
8721,0
62539,0
46965,1
51909,0
45895,1
28565,0
22549,0
93305,0
82245,0
13176,1
9628,0
30875,0
9450,0
29336,1
21004,0
18128,1
32824,0
8979,1
60651,1
69501,1
31798,1
74179,0
34852,0
34919,1
55394,1
3515,0
26303,0
86499,0
70665,1
14525,0
26299,0
93258,0
49009,0
612,1
60173,0
80440,1
44368,0
3451,0
70923,0
84127,1
15733,0
71238,0
47085,1
45692,1
47012,1
52341,0
88308,0
35354,1
8647,0
65428,1
94994,1
65424,1
94743,1
72728,0
42437,0
15893,0
21280,0
61713,0
41405,1
2577,0
19279,0
26214,0
22389,1
32498,0
12126,1
61947,0
37813,0
76751,1
80156,0
54489,0
17870,0
36637,0
85517,0
1707,0
31660,0
16320,0
65532,0
6460,1
13270,1
19783,0
71033,0
95809,1
22206,0
44595,0
31697,1
67674,1
43960,0
88925,0
92280,0
18175,0
50127,1
31996,1
79955,1
51201,0
58567,1
82920,1
83183,1
6027,0
8982,0
11757,0
111,1
54184,1
3509,1
47994,1
76721,0
85125,1
24419,1
77226,0
51954,0
69896,0
78551,0
99598,0
53885,1
78730,1
34475,1
66366,1
44411,0
89399,0
64814,0
47344,0
17764,1
29710,1
43785,0
64783,1
88035,0
7911,1
92121,0
32177,0
4134,0
67116,1
97110,0
71461,0
70690,0
88731,0
20560,0
62796,1
22572,0
41646,0
26038,1
40611,0
9620,1
95348,0
49268,0
47244,0
4100,1
43036,0
69461,0
6171,1
75307,0
93459,0
6072,1
23285,1
47005,1
58260,1
53935,1
52115,1
32020,0
64150,1
60753,0
84941,1
32474,1
6327,1
23719,0
82956,0
65819,0
43243,0
92355,0
58047,0
12367,0
41790,0
44906,1
37841,1
15672,1
72697,1
83488,1
42243,1
22688,0
97779,0
5661,1
85047,1
63929,1
5035,1
72815,0
58015,0
29735,0
91349,1
97723,0
55419,1
18356,0
18042,0
65952,0
40760,1
1511,0
85944,0
27216,0
73483,0
5326,1
38796,0
12865,0
934,1
62538,0
76327,1
75427,0
71356,1
32883,0
96261,0
63928,0
67197,1
3748,0
67222,1
56787,1
35634,1
33810,1
88188,1
31379,1
57937,0
28198,1
72828,1
58699,0
44994,0
91437,0
87301,1
58764,1
87917,0
39657,1
13825,1
97591,0
19326,1
52277,1
27154,1
42729,1
52888,0
14429,1
58417,0
66610,0
68808,0
71998,0
63861,0
1383,1
91782,1
16487,1
6737,0
9761,0
60951,1
12052,0
94264,1
19101,0
93102,0
3233,0
70312,1
81500,1
30872,0
61903,0
45699,0
40023,0
4408,0
17834,0
36327,1
52905,1
33627,0
99060,1
88762,0
42534,1
37527,1
25136,0
74512,0
9407,0
17546,0
36929,1
88131,0
79610,1
23987,0
86582,1
13291,0
98967,0
40245,1
70261,1
56108,1
8304,1
21179,1
99394,0
47730,1
8771,0
31515,0
4891,0
50755,0
74237,0
41289,1
58293,1
96440,0
83356,0
83442,1
43262,1
19816,1
1495,0
64700,1
39650,0
33375,0
66661,1
31556,0
57020,1
39948,1
92391,1
47189,1
59157,1
42928,1
28234,1
18658,1
27193,1
47187,0
62643,0
20288,0
4156,0
93478,0
547,0
82122,1
19932,0
78163,0
92137,0
64205,0
80553,1
27881,1
55602,0
27929,1
75306,0
37976,1
77391,1
47722,1
17482,1
11608,0
19717,1
97722,0
87958,0
16752,0
20563,1
99154,1
41046,0
17698,0
41077,0
70072,1
82544,0
29766,1
80695,1
40710,0
75983,1
66979,0
84248,0
97631,0
70236,1
17296,0
34500,0
65692,0
16484,0
52313,1
65330,1
45342,0
59233,0
33771,0
99957,1
25268,1
42087,1
74466,0
95392,0
71997,1
90802,0
71105,0
69429,1
88003,1
7463,1
22678,1
40139,1
39910,0
15774,1
97161,1
41068,0
58915,0
95772,0
15568,0
78963,0
35532,0
12899,0
61631,1
55152,1
77490,0
85,0
4915,0
56151,0
93800,0
25839,1
70014,0
12533,1
273,0
67153,1
58194,0
29432,0
1446,1
25075,0
19477,1
80418,1
9456,0
145,1
15576,0
53339,0
99732,0
50801,1
44702,1
90147,1
19174,0
73985,0
96711,1
3900,0
80012,0
63857,1
92269,0
46943,1
70828,1
7564,1
99998,0
49118,1
95744,0
47595,1
44361,0
61530,1
78706,1
95442,0
54625,0
79256,1
82132,1
56074,1
64277,1
91886,0
38647,0
94174,0
9549,1
6273,1
96792,1
76083,0
20222,1
38622,1
72767,1
56452,1
35053,1
40048,0
75136,0
8478,1
27407,1
67462,0
18733,0
68380,1
58297,1
79598,1
50641,1
68692,1
67060,0
19706,1
98932,1
34281,1
45004,0
69634,1
66335,1
40019,0
82268,0
74087,1
82128,0
57801,0
32649,1
48250,0
35935,1
1782,1
72445,0
38477,0
21012,1
86727,0
92517,0
49560,1
13013,1
48086,1
85172,0
55459,0
13455,1
72064,0
98041,1
20610,0
66486,1
50512,1
14665,1
61616,1
88415,1
36943,1
8470,0
25437,0
5292,1
79345,0
95703,0
67217,1
10051,1
78239,1
27464,0
52938,1
55950,1
73229,1
30566,1
84880,1
99561,1
15897,0
22860,1
4680,0
2054,0
12803,0
60005,0
29842,1
28850,1
39332,0
76962,1
55192,1
96021,1
97654,1
16475,1
63065,0
3529,0
89238,0
85525,1
3531,1
877,0
99914,0
66482,1
20150,0
46476,1
47284,1
94850,1
47772,1
29978,0
51742,1
26221,1
70317,0
4733,1
46364,1
61745,0
63144,1
21040,1
3941,1
22909,1
82477,1
59138,0
97218,0
68295,1
50377,0
25559,0
61575,1
31106,0
96306,0
93832,0
15746,0
1837,0
25065,1
95369,1
58529,1
66519,1
57750,1
77422,0
64708,0
62256,0
47749,0
51733,0
91123,1
86724,1
36505,1
53129,0
62673,1
6211,1
34621,1
35490,0
23637,1
30414,0
95624,0
32979,0
42759,0
84371,0
57678,1
29088,0
58209,0
8148,1
57854,0
1431,1
19625,1
91172,1
47496,0
97081,1
74619,1
83982,0
12395,1
75794,1
40346,1
52617,1
91613,0
69228,0
18599,1
73504,0
59482,1
43530,0
85850,0
77090,1
6438,0
22165,1
85247,0
3825,0
15528,0
71138,0
6335,1
37107,1
60532,1
53336,1
26313,1
13193,0
54520,0
83303,0
524,1
52109,1
52787,0
50339,1
43202,1
79232,0
27074,1
42122,0
44052,1
35054,1
77595,0
24737,1
29979,0
89154,1
92578,0
42890,1
62640,1
32014,0
84990,0
8222,1
45280,1
58711,1
93707,0
13551,1
76135,1
53656,0
38727,1
2750,0
25907,0
13676,1
30147,1
11237,0
81598,0
15834,1
81464,0
25558,1
37457,0
16533,1
4516,0
98657,1
24114,0
37040,1
30205,0
9362,0
78984,1
774,1
42597,0
78344,0
63032,0
91366,1
78634,0
79058,1
91178,0
13194,1
89457,1
59930,0
71957,0
99445,1
60322,0
88078,1
27287,1
57177,1
35904,1
20282,1
74189,0
54296,0
2305,1
93509,1
89085,1
14999,0
81727,0
77604,1
87251,0
76805,0
9728,1
27985,1
7116,1
71982,1
29852,1
55977,1
82738,0
46246,1
57022,0
42556,1
41771,1
36023,1
61889,1
13292,0
74465,0
99368,1
89028,1
66100,0
32378,0
1822,0
62453,1
64078,0
91530,1
85477,1
90126,1
36356,1
60347,1
5578,0
14015,0
30036,1
36401,0
76872,0
29442,1
46413,1
53979,1
16987,1
34079,1
74630,1
52906,0
2347,0
78212,1
73104,1
22447,1
15566,1
50335,0
39710,1
40572,0
1337,0
88984,0
54063,1
23739,1
36074,1
19055,1
20765,1
99411,0
58816,1
75397,0
9033,1
6708,0
52410,1
49443,0
72145,0
31305,0
84645,0
74786,1
91522,1
78665,0
57964,0
71803,0
17740,1
2896,1
51111,0
7859,1
82671,1
66725,0
20405,1
89211,1
566,1
32861,1
43992,1
85647,0
28592,1
91764,0
138,0
29618,0
84253,0
47724,1
32123,1
23820,0
61394,1
49538,1
287,0
75531,0
6065,0
2999,1
10607,1
97087,0
18874,1
70831,0
33936,1
47959,0
33111,0
25004,0
71329,1
57489,1
88892,1
83313,1
35632,1
72960,0
83334,0
10941,1
31483,0
94612,0
45498,1
34135,1
71345,0
5708,0
18961,1
68128,0
57082,0
54258,0
11375,1
55591,1
40463,0
6124,1
62478,0
31145,1
68263,0
91844,1
54852,0
3440,1
593,1
74408,1
69347,1
28356,0
3436,1
48761,1
37926,0
20861,0
78534,1
13879,1
63596,0
79630,0
54175,1
83193,0
85592,0
48820,0
88384,0
15635,1
54277,0
49585,1
85185,1
52372,1
76121,1
69230,1
43670,0
2582,1
1573,0
18685,1
16299,1
8563,1
14756,1
57238,1
29367,0
45728,1
27911,0
37085,1
28290,0
48433,0
38512,0
64810,1
41691,0
21435,0
16408,1
15886,1
49325,1
14068,0
74582,0
5997,0
47016,0
13697,0
80754,0
16152,1
76833,0
54169,1
29962,0
49275,1
93973,0
80270,1
39405,1
97820,0
77955,1
79146,0
75328,0
91916,0
4768,1
15107,1
11990,0
64194,1
82829,0
63873,0
82021,0
64667,1
15832,1
26874,1
90478,0
57025,1
98565,1
31232,1
23298,0
38546,1
4060,0
27127,0
18649,1
21509,0
31199,1
2197,1
42093,1
46715,1
64683,0
74423,0
63132,0
84389,0
26542,0
49838,1
62531,0
66405,1
62022,0
97349,0
76216,1
64182,1
83605,1
9238,1
48110,0
64692,1
35213,1
81851,1
64111,1
52734,1
65247,0
19740,0
94866,1
52565,1
50042,0
45276,0
97721,0
62652,0
14394,1
79542,0
79939,0
21822,0
18201,0
8930,0
71881,0
75952,1
3465,1
17045,1
23493,0
72763,1
68680,0
46536,0
63710,1
47734,0
93956,0
76497,1
83576,0
77761,1
70356,0
56795,1
30888,1
79026,0
6409,1
16903,0
18218,0
11716,1
67768,0
85880,0
11611,0
84117,0
94268,0
33331,1
75554,1
14125,1
34446,0
78364,1
42775,1
77744,1
29404,0
73446,0
29999,0
40293,0
60404,1
66730,1
80077,1
92521,0
82105,0
69620,1
50380,1
75933,0
90534,1
64236,0
68916,0
57153,1
70335,0
89005,0
13180,0
51370,0
9255,0
31874,0
27840,1
20732,0
89634,1
82032,1
52226,1
53853,1
79462,1
92744,0
91133,1
82183,1
7348,0
63523,0
50846,0
86224,0
58708,1
53731,1
82745,0
67252,0
12677,0
67772,0
80052,1
35143,1
14880,1
90960,0
90381,0
43206,0
14870,1
51608,1
32189,0
69900,1
59939,0
42227,0
79796,1
26122,1
60906,0
25549,0
10867,0
19128,1
6705,0
49374,1
2533,1
38231,0
51131,1
14647,1
6479,1
41496,0
90819,0
1595,0
35099,1
88861,0
67532,0
199,0
16306,1
28985,0
663,0
28038,0
84522,1
21092,0
49203,1
92853,1
82372,0
95810,1
34330,1
12900,0
47965,1
33842,1
28132,1
84957,1
14177,0
5866,0
65119,1
383,1
44832,0
23126,1
77959,1
75496,1
40696,1
47059,0
40267,1
29236,1
36071,1
53142,1
11745,1
37935,1
25230,1
55223,0
95341,0
93031,1
83677,1
89353,0
4112,1
32646,0
41793,0
10004,1
40316,1
47767,1
80986,1
42276,0
54655,1
44438,0
88854,1
14326,0
43931,0
66272,1
62558,1
65105,1
74805,1
43103,1
56572,1
63925,1
52796,1
85940,1
49202,1
58178,1
44089,1
58584,1
34634,0
31478,1
66749,1
35081,1
74421,0
8000,0
32068,0
93597,0
56823,1
14559,1
54259,1
26489,0
17446,1
25685,0
94827,0
44962,0
2041,0
28084,0
10300,0
60691,0
19361,1
80474,1
15232,0
54196,1
58573,1
19068,1
91692,1
93782,0
93122,1
94037,0
35639,1
3553,0
31164,0
63494,1
6489,1
20254,1
56868,1
3149,0
33048,1
62517,1
28460,0
75450,1
80863,1
40210,1
17758,1
51645,1
30198,1
92789,0
11859,1
73956,1
86898,1
73829,1
69687,0
79953,0
22254,1
58455,0
30083,1
42328,0
83155,0
2275,1
18054,1
58533,1
5592,1
97140,1
84620,0
68548,0
63796,1
25575,0
27199,0
19262,1
9988,1
85416,0
5012,0
201,1
99498,1
18679,0
30671,0
81654,1
73453,0
97167,1
3077,0
84793,1
75808,1
58067,1
55604,1
24718,0
7549,1
68530,1
92587,1
60863,0
9858,1
60255,1
98381,1
53747,1
98155,0
60952,1
85248,1
93477,0
14399,0
90893,1
27677,0
81441,0
63936,1
98867,0
81215,1
85230,0
90627,0
33051,1
78461,1
26345,0
48492,0
16732,0
2255,0
24565,1
72984,0
35165,1
91725,0
17212,1
52256,1
4471,0
92574,1
88913,0
34903,0
50505,1
12152,0
83077,0
14710,1
75428,1
41671,1
11525,0
51311,0
68773,1
79913,0
7199,1
61988,0
24582,1
85884,1
68235,0
39252,0
29602,1
51859,0
17052,1
93867,0
24123,1
78923,1
81691,1
71308,0
47345,0
37135,1
72450,1
71867,0
41485,1
85729,0
57260,0
49886,0
54672,1
26810,1
99174,0
53903,1
44405,0
69436,0
84507,1
21883,0
11803,0
13244,0
45972,0
75939,1
34600,0
17941,0
51833,0
33826,0
86527,0
70829,1
33432,0
75070,1
77755,0
14251,0
45767,1
24846,0
51898,0
31398,0
5758,0
24609,1
58516,0
30898,0
28509,0
71642,1
55823,1
16454,1
71831,0
79468,0
39016,1
86819,0
21953,0
22362,1
10196,1
51522,0
76274,1
35289,1
36373,1
84949,1
7857,1
813,0
84052,0
43983,1
42026,0
6416,1
98891,0
33543,0
10654,1
40197,1
48808,0
20592,0
79294,0
22030,1
64963,1
91793,0
59529,0
44503,1
74856,0
45406,1
31429,0
54993,1
14328,0
45689,1
43238,0
92202,0
50932,0
73859,0
67947,0
13799,1
82565,1
23404,1
94907,1
23196,1
463,0
42821,0
75545,1
72737,0
41529,1
70585,0
19786,1
89974,0
70233,1
43410,1
93217,0
97945,1
32461,0
29160,1
71014,1
61213,1
2847,0
73500,0
95940,0
785,1
35327,0
82348,0
23377,0
69893,0
8387,0
92393,0
77367,1
47921,0
40398,1
54536,1
63822,1
34269,1
80278,1
72964,1
83456,0
49240,0
97789,0
51413,1
51443,1
97604,0
88547,0
15955,0
57624,0
51739,0
26379,0
55878,0
94026,0
32617,1
68510,0
96257,1
81213,1
24763,0
42559,0
95331,1
98928,0
69905,0
23569,1
60417,1
6007,0
72262,0
56957,0
83682,0
83118,1
82131,1
22313,0
52559,1
38749,1
42354,0
48907,1
40097,1
99919,1
31813,1
41514,1
8257,0
30551,0
61686,0
11632,1
4693,0
96654,0
45502,1
44876,1
41867,1
86004,0
32265,0
28000,1
30035,1
37321,1
34115,1
41327,1
53659,0
97861,1
68366,1
64149,0
54230,1
23263,0
84089,0
23877,1
65470,0
35418,0
88844,1
56461,1
41855,0
60328,0
32348,1
86951,1
10398,1
24962,1
43470,1
7226,0
83940,0
19599,0
19627,1
48898,0
35996,1
33834,1
69569,1
80437,0
3329,1
36328,1
25063,0
90742,1
64073,0
20623,1
56903,0
14812,0
32630,0
98957,1
53474,0
82120,0
6972,1
75795,0
23912,1
21861,1
54268,1
10907,0
47268,0
31719,0
24344,0
73812,1
67759,1
2487,0
20720,1
92023,1
86169,1
85991,0
51767,0
59418,1
37857,0
87213,1
96832,1
2176,1
76096,1
93865,1
16661,0
20092,1
40322,0
15466,1
60132,1
90978,0
76475,0
92611,0
27054,1
85724,0
25142,0
94283,1
40589,0
64455,1
81396,1
22001,1
80912,0
53368,0
26408,0
94000,1
46766,0
64578,1
64539,1
1027,0
7540,0
58419,1
81824,0
4485,1
48984,0
6339,1
18839,0
13932,1
25507,0
64962,1
12334,1
16115,0
68875,0
98550,1
88972,1
79631,0
47911,1
10954,0
99564,0
1950,0
88215,0
80777,0
48770,0
95897,1
2210,1
71411,1
68141,0
71832,0
76642,1
72095,1
64207,0
63336,0
51174,0
75636,0
40372,1
84775,0
31393,1
65816,1
92286,0
85458,0
44609,0
107,1
31955,1
41446,0
70145,1
91668,0
81595,1
96805,0
37806,0
33460,0
47834,1
2854,1
47547,0
784,1
28195,1
99898,1
91973,0
76062,0
9932,0
63408,0
5888,1
60284,0
8489,1
31183,0
82643,1
37911,0
67999,1
14533,1
39858,0
61529,1
22218,1
7731,0
96050,1
46782,1
21921,1
93516,1
67705,1
11761,0
76626,1
34136,0
54959,1
73785,1
36541,0
32960,0
65223,1
36802,1
94418,0
58513,0
59191,1
59478,1
99982,0
44458,0
67571,1
72862,1
48472,0
60989,1
26152,1
43675,1
25606,1
0,1
65898,1
95165,0
7814,0
291,1
95296,1
33271,0
71378,1
66094,0
2984,1
95139,1
86615,0
52090,0
62208,1
80987,1
81073,1
9342,0
87516,1
30549,1
23329,1
34829,1
24480,1
61842,0
52046,0
70391,0
96871,1
33791,0
85653,1
3087,0
11662,0
42287,1
31872,0
86419,1
61339,1
78367,1
99,0
10984,1
78479,0
3267,0
77616,1
40500,1
8839,0
37033,0
89701,0
18560,0
66538,0
67758,0
89059,1
3131,0
81509,1
6885,0
69479,1
85289,1
41898,1
42438,0
96681,1
5144,1
17107,1
51621,1
71482,1
96110,0
2306,1
41738,0
91050,1
11390,0
40351,0
88900,0
37564,1
97221,1
51983,1
82400,0
75202,0
17105,1
71823,1
34049,1
90528,1
8890,0
24152,1
64636,1
61238,1
84827,1
15503,0
36960,1
97791,0
59978,0
73313,1
87242,0
94679,1
61707,0
78810,0
35798,0
73266,0
6309,0
98116,1
49949,0
39158,0
92287,0
7691,0
50124,1
63188,0
70759,0
24270,0
8030,0
51523,0
57831,1
88407,0
16984,1
19290,1
65660,1
67885,1
52681,1
79649,0
70995,0
87906,0
91850,0
24363,0
89471,0
45747,0
75753,0
30321,1
26202,0
6712,0
35234,0
17076,1
22963,0
21884,0
29271,1
48295,1
87055,1
13976,1
94455,1
66212,0
31417,0
99641,0
83043,0
6948,0
89236,0
11793,1
25350,0
66162,1
6541,1
28729,0
97608,0
59354,0
22656,0
99890,0
94677,0
22429,0
29429,0
9397,0
54117,1
55112,0
36368,0
28817,0
60904,0
99767,1
54047,0
89303,0
48332,1
25319,1
28374,0
43429,0
90716,1
41017,1
18421,0
58056,1
78643,1
35066,1
79641,1
64490,1
48610,1
755,0
74925,0
9180,0
51118,0
27941,0
26203,1
31971,1
87192,1
65094,1
55968,0
17326,0
74710,1
30974,0
88857,1
83243,1
84297,0
73660,0
76593,0
72523,0
96408,0
64726,1
54764,0
62858,0
14023,0
7941,1
91079,0
47709,1
21746,0
54893,0
58988,0
36279,1
35298,1
24361,1
36429,1
96557,0
78727,0
14834,1
75537,0
92541,0
67156,0
70147,1
47933,1
29995,1
64049,1
96166,1
50283,1
88644,1
97592,0
31059,1
56839,1
47568,0
79713,0
49771,1
2563,0
35442,0
85233,1
33296,0
16424,0
45359,1
50852,0
25045,0
32703,1
95278,0
965,0
53292,0
61014,1
11106,0
57116,1
3522,0
77038,0
25530,0
61066,1
53560,1
87801,0
86001,1
85109,0
98767,1
60851,1
29976,0
71121,1
13657,0
15747,1
35399,1
71040,1
52367,0
73815,1
48389,0
32648,0
66035,0
33366,0
84413,1
84909,0
89357,1
71689,1
49741,0
91785,0
21632,0
27535,0
14193,1
20004,1
39977,1
58542,1
70392,1
45870,1
45549,0
14148,0
98320,1
191,1
48861,0
839,1
38984,1
62291,0
37407,1
89084,1
47537,1
58606,0
21307,1
39175,1
2360,1
91211,0
9847,1
98300,0
52616,1
1247,1
77702,1
62130,1
94775,0
89857,0
23503,1
26974,1
24042,1
78466,0
79603,1
68745,0
26731,1
70434,1
78128,0
95201,0
26153,1
27302,1
98105,1
95100,0
85322,1
2935,1
73908,1
57870,0
11747,0
81486,0
34299,1
65137,0
51340,0
99029,1
52785,1
66444,0
79484,1
24479,1
51476,1
90712,1
63343,0
25430,0
34666,0
97043,0
28904,1
43055,1
69467,0
46279,0
31833,1
70786,1
15036,0
